"TIME_PERIOD","Y3M","Y1Y","Y2Y","Y5Y","Y7Y","Y10Y","beta_0","beta_1","beta_2"
2018-09-01,-0.62510918876966,-0.673015790146987,-0.628077295729308,-0.222479444676611,0.0594969038865621,0.389549652370612,0.818471809799411,-1.40012726052828,-2.16772172000182
2018-10-01,-0.61060006422777,-0.629576120482357,-0.560624719532873,-0.131533859028899,0.150853980967508,0.476518341451815,0.904715653487684,-1.48794025830109,-2.05819961117046
2018-11-01,-0.699393493835727,-0.689357461381815,-0.588761300629906,-0.107433811308148,0.185830760605365,0.511390216417947,0.83955115976352,-1.48969764707988,-2.15877859948248
2018-12-01,-0.698719711008167,-0.702518654678939,-0.620437512944041,-0.173534359677632,0.113994529498288,0.443685350879779,0.877521109540534,-1.55633854098802,-2.03494023706526
2019-01-01,-0.746288928941897,-0.725715491686565,-0.640847265781335,-0.242838557268041,0.0143134942511438,0.316483164984327,1.89384468896264,-2.71205371621208,-1.33442008987746
2019-02-01,-0.595346763205988,-0.631128969610484,-0.614352386526669,-0.304783241603068,-0.0535311938662694,0.253357057609103,2.37297792805026,-3.01783402475748,-2.66688771805137
2019-03-01,-0.555658617499237,-0.576679725493035,-0.569412825008946,-0.335603013229181,-0.117834197155171,0.169632631899323,2.13571035676811,-2.71765098504745,-2.60925582136924
2019-04-01,-0.567543083188315,-0.576401727131873,-0.563548780566808,-0.358591799888518,-0.1633241805331,0.107449352680418,1.88571752694077,-2.47182299951102,-2.35042421538353
2019-05-01,-0.558158756299521,-0.594426602944664,-0.597145273098008,-0.402172440882609,-0.210183710343092,0.0571300843976256,1.98517769727102,-2.56356980372174,-2.69593904707412
2019-06-01,-0.573168841125874,-0.616120675868436,-0.639373142901635,-0.483180824999875,-0.294958004928691,-0.02597574017538,2.02704865645912,-2.6079598386565,-3.04853797330035
2019-07-01,-0.580196380121327,-0.654967248262899,-0.703556411125077,-0.59904098043277,-0.440797394434952,-0.206224893270805,1.84837263863272,-2.43071170895404,-3.28750062934619
2019-08-01,-0.632699144736131,-0.716198342884561,-0.765108483827572,-0.665085109491489,-0.517824897594794,-0.295670308485931,1.70945314728135,-2.34675428383806,-3.23584214323598
2019-09-01,-0.750431346967705,-0.830038359004868,-0.888341272181661,-0.855576007521886,-0.755055525095244,-0.587722963887109,1.07544063255049,-1.81791864173393,-2.86635502728268
2019-10-01,-0.714418977372089,-0.771051497699249,-0.817371955604595,-0.787471490772091,-0.691584913474787,-0.527344325313422,0.973488556675629,-1.67611199952878,-2.54881309049349
2019-11-01,-0.653334124614596,-0.698838039702752,-0.729690636926609,-0.671270565315911,-0.569348940319047,-0.403489965604371,0.999773998512113,-1.64878108210766,-2.2682716498963
2019-12-01,-0.617621491840725,-0.646076795337783,-0.657940872329033,-0.564659192071874,-0.452065040177789,-0.279573373505214,1.02204044640009,-1.64300260110374,-1.94754110798874
2020-01-01,-0.665966843046181,-0.661882654331051,-0.650590060180098,-0.526609896330277,-0.401325738374512,-0.217944829129493,0.932582365077359,-1.6048693030994,-1.52247547709227
2020-02-01,-0.590882720332139,-0.618660993218846,-0.626271612175627,-0.524510950963856,-0.41182774606719,-0.240075878766677,1.0352317163722,-1.63234823674861,-1.8743267342162
2020-03-01,-0.62118639300137,-0.642767610380927,-0.669803903572797,-0.640836775225919,-0.551383422020772,-0.392705595279,0.851064663355134,-1.45585827772795,-2.03808407236521
2020-04-01,-0.720926539111311,-0.769158909436807,-0.789677603053559,-0.698823819619968,-0.598339412377444,-0.458477207199222,0.746245478305533,-1.47853036890606,-1.84328097938841
2020-05-01,-0.587766035983309,-0.627762770245077,-0.65826004394791,-0.595886423156123,-0.495155425284765,-0.346381477922341,0.927134908108372,-1.51358385116921,-2.03339396328232
2020-06-01,-0.561158447531642,-0.614128813883482,-0.679393182977606,-0.669461412096031,-0.565782696514691,-0.40277475998821,1.1643871360922,-1.70532276999473,-2.73287591325457
2020-07-01,-0.559671564017726,-0.611186164048154,-0.652820628277696,-0.608803804502699,-0.507829757570329,-0.345976834951295,1.10266807994502,-1.65459875891293,-2.40802809225336
2020-08-01,-0.583935503369925,-0.633806866509584,-0.680726906496469,-0.665639470322261,-0.5799140746814,-0.431830429093861,0.939519769379213,-1.5085575291287,-2.36521294693623
2020-09-01,-0.580951101380829,-0.634611168345263,-0.684448201637218,-0.674972978074748,-0.591802447471887,-0.445159745890188,0.943044494160328,-1.5081447383336,-2.41948583283515
2020-10-01,-0.597759368882319,-0.643345451696084,-0.695959041699917,-0.697770368413264,-0.612904774288882,-0.461685218028016,0.937865671842526,-1.51373245086559,-2.45791207181665
2020-11-01,-0.678099502158295,-0.706665240301325,-0.751934109878342,-0.762437097573843,-0.685994123333181,-0.544753833521438,0.690449394668431,-1.34299016858123,-2.17064532869506
2020-12-01,-0.700596791893199,-0.725606141699314,-0.761404673929454,-0.758232279682076,-0.684424059280229,-0.550175006413047,0.584258528098041,-1.26475435015607,-1.94800307210801
2021-01-01,-0.744809432252923,-0.750933923983702,-0.768162171374946,-0.750908915184687,-0.683763495582642,-0.56064314846015,0.346094949002059,-1.07481467649754,-1.47540238383083
2021-02-01,-0.624335640450909,-0.691080857115076,-0.74139789609949,-0.73213452426745,-0.662459963600658,-0.535975093120379,0.76995147499786,-1.3843131348212,-2.31092631564734
2021-03-01,-0.617562980963335,-0.67697256236412,-0.713494014385195,-0.651705867369709,-0.547692157935692,-0.37906816223931,1.12041840019394,-1.73644349216574,-2.45076601572356
2021-04-01,-0.612221405071416,-0.677906493684414,-0.715315575164067,-0.628951267586574,-0.501156816609117,-0.300230356869545,1.44237389819464,-2.05615731424663,-2.79441151910153
2021-05-01,-0.632859506574287,-0.691914234461803,-0.719989191344324,-0.606599604969138,-0.464026534785686,-0.247234384222236,1.53628548318743,-2.1756757234195,-2.76160722116339
2021-06-01,-0.628669921698004,-0.678212743876441,-0.692216025806018,-0.537349519461317,-0.372889994093338,-0.134200056017878,1.70003975812207,-2.34339795377671,-2.69294566626925
2021-07-01,-0.644068363618545,-0.690759108228797,-0.705224898168839,-0.565608314687429,-0.413857821359934,-0.190755019593091,1.53005322609309,-2.18624215729441,-2.54449994332235
2021-08-01,-0.654200805241226,-0.713534442428666,-0.746745127291575,-0.662915354323883,-0.541183680677933,-0.349171037757951,1.29153285992259,-1.94715381413482,-2.61672852779873
2021-09-01,-0.658160993856447,-0.739509912759893,-0.793543342870127,-0.74242177413328,-0.633246611331769,-0.457272846978935,1.25248220545109,-1.90749761331452,-2.88932716579339
2021-10-01,-0.681177079699522,-0.72819580784135,-0.745583509544433,-0.625251491676078,-0.489930504290238,-0.290375441759562,1.28830421329345,-1.97960350785126,-2.36913441095154
2021-11-01,-0.717091922274347,-0.722437684182866,-0.694132933765883,-0.491046620095616,-0.333019962230409,-0.127967269167328,1.13710701838885,-1.88414686773962,-1.48517195234757
2021-12-01,-0.84196410193197,-0.82371233701892,-0.777850924986454,-0.56237420891585,-0.415998932980477,-0.24207467542191,0.654020703310539,-1.53174508869127,-0.778198226180636
2022-01-01,-0.789733489671515,-0.765216826180524,-0.731316179060008,-0.567702626375019,-0.447256154341607,-0.30136171862533,0.433755874527786,-1.24595856099796,-0.663128101995956
2022-02-01,-0.688002214416423,-0.68544678256608,-0.629840255526461,-0.371902304463283,-0.223465371197872,-0.0648720000283326,0.0522907167634212,-0.686438377302727,-1.21370873740966
2022-03-01,-0.698898184403539,-0.623379508376551,-0.443055157659072,-0.0248156206430563,0.119338116468078,0.239081049404817,0.452203460224966,-1.1629925646747,-1.2395107837184
2022-04-01,-0.717701086744625,-0.624127873768035,-0.398822603152206,0.070472699440418,0.229960938770933,0.363726044331703,0.60375153499338,-1.34694003686978,-1.34332503391402
2022-05-01,-0.652043867337031,-0.396432310333384,0.0450229057561994,0.606099056305064,0.730922887702314,0.824849266980217,0.354026737084977,-1.19466691982986,3.0331273723194
2022-06-01,-0.488066602823156,-0.209434240781305,0.201293168302646,0.794863068263528,0.943322371393348,1.05713182165,0.67491137344812,-1.34570119395343,2.8700429301987
2022-07-01,-0.407082253008222,0.289856293577434,0.824011626236628,1.32944976916685,1.46056691369178,1.57968248482924,1.67808802492763,-2.42792860438529,1.24536119307981
2022-08-01,-0.205576763260519,0.205192764731662,0.430651576212033,0.835236680752329,1.0330013505804,1.22975458395381,1.35929081777649,-1.69833405524947,-0.116088692326306
2022-09-01,-0.0237659557819744,0.40839843628558,0.598605504161808,0.853020870267758,1.00407671117146,1.16766188544261,1.19104364073049,-1.3669733689829,0.117837148119136
2022-10-01,0.354154459983269,1.17420176732307,1.41005796760456,1.67796626083672,1.77694143164544,1.86359198400376,1.8189851653401,-1.79575988256253,1.48610302799454
2022-11-01,0.823617986278226,1.74007990998517,1.84475164887402,2.00712834941246,2.15543899342755,2.3021257807236,2.14451567302348,-1.63139975630561,1.73145442267158
2022-12-01,1.29094551440531,2.07050921038154,2.04126681588587,2.01957513651304,2.09481512427436,2.16714645707551,1.93945500839844,-0.901368260479172,2.00050886286998
2023-01-01,1.60791455280834,2.19670286436123,2.2033753276834,2.10539760846385,2.13094670757511,2.16642891419255,1.95656772298948,-0.565912976431283,1.83870455406161
2023-02-01,2.13912115061716,2.60382827741124,2.46386488732096,2.24696837768124,2.24647879405564,2.27025838010205,2.00835459553695,-0.00353119951700522,1.75201242166998
2023-03-01,2.48883225658122,2.87214400632629,2.70019419591336,2.46356417685363,2.44892388107766,2.45750299266358,2.20412364037327,0.185362727995862,1.60163220837086
2023-04-01,2.72355417994599,2.89160585860917,2.72330101090778,2.45626226700923,2.44368641463432,2.46802398164807,2.24902207847129,0.452797973477027,1.02623406330022
2023-05-01,2.85829744588062,2.94597482932622,2.71770685026714,2.40655081107335,2.41241181844715,2.47034234760938,3.46307017447152,-0.453950711883007,-2.72871680807906
2023-06-01,3.00097628923183,2.96097602364762,2.64803317330972,2.34244965551112,2.36948122324311,2.45477726251302,4.4805920672421,-1.34200972781267,-4.77926866644187
2023-07-01,3.26527459157727,3.27899718206364,2.94177007115909,2.47443115316818,2.44272137433636,2.47795799767727,4.06368208881941,-0.607895527292139,-4.4346123911477
2023-08-01,3.45899155170952,3.44746500193333,3.09745792229524,2.59497103425238,2.54386966442857,2.55592152317619,4.14214938454403,-0.490505647336478,-4.59076528506272
2023-09-01,3.46814196394783,3.37136646028696,2.98598736267826,2.57691138286957,2.58060604412609,2.64604982694783,5.06941263149761,-1.4402291821866,-5.92642281762088
2023-10-01,3.57829019576667,3.51247152422381,3.11024567146667,2.69362521185238,2.6968212415381,2.76405195896667,5.14154526616857,-1.3896096351726,-5.86129672511055
2023-11-01,3.76212015035909,3.47005970570909,3.10282578415909,2.77612114970909,2.80661721142273,2.90846287113636,4.08789501685962,-0.182945623843366,-4.1166537457244
2023-12-01,3.7599973304381,3.4014021986,2.96618202394762,2.56030221051429,2.57556858027619,2.6706790611381,3.73476589718494,0.204693883264545,-4.28755647432921
2024-01-01,3.75205852983158,3.10692368273684,2.57303905667368,2.07033670322105,2.07910967552632,2.19564838207368,2.89387994247791,1.12724638595658,-4.38940416989199
2024-02-01,3.85634449836111,3.14633958604444,2.57988426992222,2.10090782447222,2.13810315008333,2.28036616905556,2.84227840892182,1.32615586800737,-4.2845798900192
