,L,S,C,CU_US,Infl_US,FFR
1994-12-01,7.53408416601737,-2.34170373634146,3.57940938661939,85.0057,2.597402597402576,5.294666666666667
1995-01-01,7.57391848185314,-1.95441129165342,1.37841752109671,84.8791,2.8708133971291794,5.453225806451614
1995-02-01,7.32987172307753,-1.68293228268907,0.187157924786695,84.4876,2.862985685071595,5.52741935483871
1995-03-01,7.31697631605613,-1.63097951293373,0.212422905161402,84.3121,2.7872195785180187,5.915357142857142
1995-04-01,7.2011513646731,-1.47497633347941,0.0254543848607297,83.869,3.125000000000022,5.976451612903226
1995-05-01,8.12981758166823,-2.42154789181416,-2.12159146307084,83.9723,3.1186440677966054,6.047333333333333
1995-06-01,7.39757926498955,-1.83472371025649,-0.923478964993559,83.9443,3.0425963488843744,6.009032258064516
1995-07-01,7.17764791551653,-1.73063549903614,0.0434171442237606,83.2835,2.8301886792452713,6.001333333333333
1995-08-01,6.84687492613877,-1.4397075839629,0.0300301424894182,84.0464,2.6174496644295386,5.851935483870967
1995-09-01,6.47446695467912,-1.02607919489108,-0.0023181327990559,84.0356,2.54521098459477,5.735161290322581
1995-10-01,7.05834582045215,-1.64495955634264,-0.797260202496506,83.5543,2.7443105756358666,5.804666666666666
1995-11-01,6.47498579393388,-1.0476991278591,-1.81343453925107,83.4004,2.603471295060067,5.756129032258064
1995-12-01,6.89492637742419,-1.84971330498946,-1.32162990352954,83.3221,2.5316455696202667,5.803
1996-01-01,6.45546539934501,-1.45297263966392,-2.29054471472182,82.5181,2.7906976744185963,5.601935483870967
1996-02-01,7.34456948805231,-2.40057244360551,-0.0860805665111637,83.3398,2.717031146454607,5.564838709677419
1996-03-01,6.7207760160954,-1.68885162272765,-0.062665853789103,82.8259,2.8439153439153486,5.224482758620689
1996-04-01,6.90162694542051,-1.98867348677922,0.100412062810043,83.2807,2.832674571805005,5.314193548387097
1996-05-01,7.04822372042174,-2.15228247788625,0.0016702613912207,83.5058,2.827087442472065,5.223666666666667
1996-06-01,6.85819309469422,-1.86083811261787,-0.0519939287816909,83.7438,2.8215223097112663,5.235161290322581
1996-07-01,6.89492178420884,-1.79844208060685,0.0269301855291719,83.3555,2.8833551769331667,5.2733333333333325
1996-08-01,7.08682895954342,-2.13052403945559,0.202821202949683,83.3919,2.8122956180510084,5.396451612903226
1996-09-01,6.84183659454151,-1.93534642720469,0.0245336819931281,83.5254,3.0045721750489918,5.222903225806451
1996-10-01,6.64808649946772,-1.57304542998791,0.0528125540536293,83.1236,3.0618892508143203,5.299
1996-11-01,6.35143722494841,-1.2433064953532,0.061139475374652,83.4621,3.2530904359141077,5.2380645161290325
1996-12-01,6.58274989785517,-1.5503295442515,-0.0413302112111772,83.5793,3.378817413905133,5.311000000000001
1997-01-01,6.67927841453825,-1.65704784854689,-0.0939203020807389,83.3331,3.0381383322559907,5.2945161290322575
1997-02-01,6.698567819732,-1.65331747496304,-0.0502595326183002,83.9,3.0322580645161246,5.2545161290322575
1997-03-01,7.02660506492351,-1.87410408735522,0.37643767121326,84.0169,2.7652733118971096,5.185714285714285
1997-04-01,6.82865458250799,-1.76136794054137,0.389299107992993,83.6618,2.434336963484962,5.386129032258064
1997-05-01,6.74157636028268,-1.86375231713903,0.564371194635503,83.6984,2.237851662404089,5.507333333333333
1997-06-01,6.6366766891951,-1.5923483484564,0.131207832642206,83.6264,2.233567326100827,5.5041935483870965
1997-07-01,6.19609171741442,-0.951012972255491,0.0173442262929596,83.8625,2.165605095541401,5.555666666666666
1997-08-01,6.48830647846143,-1.32988130728904,-0.0881494008870128,84.2102,2.2900763358778775,5.521290322580645
1997-09-01,6.20002237007481,-1.24512309658092,0.230555387583124,84.4781,2.21940393151554,5.542258064516129
1997-10-01,5.9589644610464,-0.790525397378459,0.0328408531002021,84.6988,2.0859671302149163,5.540666666666667
1997-11-01,5.86552512951089,-0.65864902444841,0.525538806323777,84.838,1.8903591682419618,5.4961290322580645
1997-12-01,5.75079705562018,-0.498729257534734,0.192090000887098,84.6461,1.6970458830924073,5.5216666666666665
1998-01-01,6.35295035153184,-1.11997883058488,-0.963164924727596,84.4813,1.6311166875784044,5.504838709677419
1998-02-01,5.71656964998218,-0.412271776061502,0.0166824825418475,84.0729,1.440200375704448,5.55741935483871
1998-03-01,5.72036299537919,-0.546640562460472,0.128270791681636,83.5673,1.3767209011263937,5.505714285714285
1998-04-01,5.69922523647543,-0.733118179313251,0.520903896636093,83.3178,1.4383989993745905,5.493548387096775
1998-05-01,5.58782953112496,-0.547907331726205,0.524838309856354,83.3489,1.6885553470919357,5.445333333333334
1998-06-01,5.45585476925958,-0.389816802440745,0.568591889027886,82.3651,1.6229712858926382,5.488709677419355
1998-07-01,5.51535206476812,-0.482646131551046,0.475831272618326,81.5837,1.74563591022443,5.558666666666666
1998-08-01,5.70752197725061,-0.699471529565661,-1.50734445680817,82.8278,1.6169154228855787,5.5358064516129035
1998-09-01,6.08920240490715,-1.58003241642405,-2.77185579320002,82.3242,1.4267990074441794,5.546774193548386
1998-10-01,7.23756322455669,-2.84308428516266,-3.79160929196845,82.4996,1.4860681114551078,5.511666666666667
1998-11-01,5.75918769560619,-1.20703644459169,-1.29388018226373,82.0316,1.4842300556586308,5.070967741935483
1998-12-01,5.63968660465278,-1.09659003870229,-0.95240258486105,81.9904,1.606922126081578,4.826
1999-01-01,5.40194085551414,-0.863956254834461,-0.710283246281369,81.9774,1.6666666666666607,4.683548387096774
1999-02-01,5.47993845428507,-0.945461625688328,0.219600853550077,82.0973,1.6666666666666607,4.6325806451612905
1999-03-01,5.62007890835865,-1.12168444464521,-0.0763109546997558,81.9427,1.7283950617283939,4.764642857142857
1999-04-01,5.56420891644631,-1.09885348148066,0.0847594444395504,81.8019,2.281134401972884,4.809354838709678
1999-05-01,5.85158699262376,-1.42167339705724,0.818242187141181,81.9895,2.091020910209096,4.7363333333333335
1999-06-01,5.9879115650394,-1.50136045917581,0.415022087460749,81.6291,1.9656019656019597,4.742258064516129
1999-07-01,6.18645855331263,-1.6665900341277,0.362272404273956,81.8177,2.1446078431372584,4.764666666666667
1999-08-01,6.26292780528377,-1.52174007226524,0.299014869671983,81.8764,2.2643818849449104,4.994193548387097
1999-09-01,6.1818501485534,-1.57466328575471,0.304317687305615,81.2413,2.629969418960254,5.072258064516129
1999-10-01,6.24077835171454,-1.42903057635524,0.480078928945285,81.9959,2.56253813300793,5.224333333333333
1999-11-01,6.35160884419832,-1.16305257402821,0.343072802804069,82.1417,2.6203534430225606,5.199999999999999
1999-12-01,6.55679378681857,-1.37412863122019,0.760954715908887,82.5152,2.676399026763998,5.42
2000-01-01,6.55838513966064,-1.25505943949271,1.73754336838089,82.1714,2.792956891317555,5.295806451612902
2000-02-01,6.37889849365803,-0.815087279009506,1.66984518290042,82.1694,3.2179720704310855,5.448387096774193
2000-03-01,5.90626259592584,-0.264703879679369,2.02239984528068,82.2095,3.762135922330101,5.7348275862068965
2000-04-01,6.02131131634574,-0.569214378277568,2.76680494499071,82.4575,3.013863773357439,5.853548387096774
2000-05-01,5.96303532890523,-0.561587773754961,3.22372934934587,82.4056,3.1325301204819134,6.019666666666667
2000-06-01,5.87671463728043,-0.0859757817165,1.74291327523365,82.192,3.7349397590361377,6.268064516129033
2000-07-01,5.88201035438223,0.286504587236428,0.943529049365441,81.7778,3.5992801439711952,6.528333333333333
2000-08-01,5.70055793657729,0.60387952300161,0.528107594592759,81.2898,3.3512866546977715,6.5445161290322575
2000-09-01,7.22935136086306,-0.909711891172201,-3.17899110167203,81.3435,3.45649582836709,6.496774193548387
2000-10-01,6.32021560754799,0.118449521901533,-2.13691794210016,80.7922,3.4503271861986873,6.5169999999999995
2000-11-01,6.02176121352804,0.299789949217427,-2.45941503323931,80.541,3.444180522565321,6.509354838709677
2000-12-01,5.74780462742344,0.188823596884001,-2.69727976358011,80.0006,3.4360189573459543,6.514333333333334
