"Date","SVENY01","SVENY03","SVENY05","SVENY07","SVENY10","SVENY15","beta_0","beta_1","beta_2","lambda"
1986-04-01,7.05676,7.38949,7.600785,7.7663,7.974785,8.245185,8.35076956671061,0.285158725660434,-4.97625419484393,0.7308
1986-05-01,6.52506363636364,6.97185909090909,7.20506818181818,7.34353636363636,7.47962272727273,7.63930454545454,7.76332446247929,-0.697520973796585,-2.94966747860667,0.7308
1986-06-01,6.70776190476191,7.43244761904762,7.71487619047619,7.84076666666667,7.9462,8.07756190476191,8.21362230357762,-2.03416995945331,-1.36750059284897,0.7308
1986-07-01,6.82866190476191,7.56419523809524,7.8591619047619,8.00477142857143,8.14365714285714,8.3186,8.46014237409127,-1.83549478966483,-2.16968318130386,0.7308
1986-08-01,6.35503181818182,7.01880909090909,7.34631363636364,7.54181818181818,7.74141363636364,7.97391818181818,8.14613542851856,-1.08906634016894,-4.11558358659534,0.7308
1986-09-01,5.97824761904762,6.63854285714286,7.03089523809524,7.29814761904762,7.57997142857143,7.88070952380952,8.10601830741925,-0.474590307303051,-6.42304503680042,0.7308
1986-10-01,5.84929047619048,6.73611428571429,7.22640952380952,7.55467142857143,7.90573333333333,8.28779047619048,8.5626003332672,-0.860392102975801,-7.71178002024568,0.7308
1986-11-01,5.80828636363636,6.60060454545455,7.11407727272727,7.47960454545455,7.86472727272727,8.25654090909091,8.56408821185668,-0.230501319994512,-9.03875798575697,0.7308
1986-12-01,5.82766111111111,6.49793333333333,6.95300555555556,7.28936666666667,7.64834444444444,8.00722777777778,8.28553007773347,0.039426991843492,-8.5199406629394,0.7308
1987-01-01,5.93744545454545,6.42210909090909,6.78517272727273,7.09422727272727,7.45951818181818,7.84713181818182,8.06898634703298,0.788856408250016,-8.79745776786021,0.7308
1987-02-01,5.90662,6.39854,6.75667,7.050475,7.39143,7.75223,7.96949251616066,0.589589427033962,-8.18938924026249,0.7308
1987-03-01,6.10356315789474,6.53305263157895,6.86942105263158,7.15291578947368,7.48363157894737,7.83223684210526,8.03927234633081,0.762237997464695,-8.07576034009206,0.7308
1987-04-01,6.12143636363636,6.54466818181818,6.85668636363636,7.12065454545455,7.43054090909091,7.75638636363636,7.94781839954212,0.618508092995147,-7.43069694893384,0.7308
1987-05-01,6.60365238095238,7.2463380952381,7.60781428571429,7.87688571428571,8.15668095238095,8.42078571428571,8.64527709083848,-0.490044192809884,-6.09745046828008,0.7308
1987-06-01,7.164655,7.92708,8.25501,8.47598,8.682705,8.859085,9.05962111838821,-1.53366978282893,-3.64011800271262,0.7308
1987-07-01,6.99251818181818,7.70863181818182,8.03996818181818,8.27360454545454,8.50247272727273,8.70324545454545,8.90816604742029,-1.18749158629451,-4.35891843368169,0.7308
1987-08-01,6.77750909090909,7.59653181818182,8.02001818181818,8.29815909090909,8.56689090909091,8.80748181818182,9.06443239130427,-1.265431683482,-5.49107257327347,0.7308
1987-09-01,6.99968095238095,7.87555714285714,8.29566666666667,8.5613,8.82328571428571,9.06962380952381,9.31460552121829,-1.54921931734573,-5.05496272404674,0.7308
1987-10-01,7.67661904761905,8.50479523809524,8.90331428571429,9.18056666666667,9.45033333333333,9.68596666666667,9.9327762297335,-1.3255623742762,-5.27117028214052,0.7308
1987-11-01,7.7601380952381,8.67525714285714,9.08712857142857,9.31903333333333,9.51547619047619,9.67482857142857,9.91728939430171,-2.17787459048091,-3.33889598855911,0.7308
1987-12-01,7.07728947368421,7.98323684210526,8.43636315789474,8.69700526315789,8.91153684210526,9.0822,9.35583712121537,-1.96793445726337,-4.15109454147343,0.7308
1988-01-01,7.27530808353241,8.05174022530986,8.50428710638436,8.81457942621195,9.09101313543655,9.23599930603059,9.55473313731625,-1.15745343440724,-5.67238034613012,0.7308
1988-02-01,7.09492635839779,7.76573825285147,8.16441260546521,8.49009685934621,8.83508444524558,9.04821483433063,9.34198011850941,-0.353596734502191,-7.06046524975142,0.7308
1988-03-01,6.6975030559061,7.30109808292015,7.67926562467465,8.02743226399865,8.4454278748111,8.74808814185015,9.02763390940815,0.3781724383168,-8.71117373037345,0.7308
1988-04-01,6.75916412887817,7.41800943599943,7.82405873810922,8.18441085653596,8.60502688789057,8.90918212662222,9.20502651717192,0.199510958726923,-8.77526426484886,0.7308
1988-05-01,7.01809688012415,7.74443045556405,8.15665256735385,8.5138968991608,8.9264654206841,9.21608568278735,9.51464690847664,-0.145288635365681,-8.30395223772675,0.7308
1988-06-01,7.39476589681814,8.11531935869586,8.50018069269867,8.8431354156859,9.23177726807662,9.4964668388921,9.78060176064984,-0.292557466656233,-7.64746205975698,0.7308
1988-07-01,7.53737791977741,8.09182859838373,8.41548077268155,8.69305244282536,8.98406701450032,9.18095338524332,9.41904157608849,-0.214084634939561,-6.06483228676357,0.7308
1988-08-01,7.77349203717985,8.28896959959845,8.55534388523945,8.824060831044,9.1646778836995,9.433274636609,9.62747290130947,0.193261566818585,-6.72588995069184,0.7308
1988-09-01,8.16498524029196,8.58985476591504,8.79767318037213,9.02060445285561,9.30153834567813,9.51114919396587,9.67048721890366,0.13416985120456,-5.41854858604852,0.7308
1988-10-01,8.10895087435224,8.40439143342472,8.582290609332,8.77030778153814,8.9946436890101,9.16131620587262,9.30004916751934,0.323384303735274,-4.69504609121497,0.7308
1988-11-01,8.0593767980716,8.2522171297043,8.40616521620115,8.595192210995,8.8295054370842,9.00299650937585,9.13401315870969,0.79336063023599,-5.17422093177819,0.7308
1988-12-01,8.3921194904639,8.5289796238131,8.63772205907485,8.7675818947569,8.92417744505205,9.0341281227745,9.12765182021997,0.496202152032315,-3.45433445050651,0.7308
1989-01-01,8.88798485838343,8.88693043024386,8.92205839783443,8.96562807807057,8.99117677325671,8.94676799101214,9.00126149276801,0.12067717780743,-0.618023118839119,0.7308
1989-02-01,8.9630521743153,8.9665754721018,8.97344650014105,8.9818799290188,8.95515148992895,8.8430109137719,8.88228766323246,-0.295784025568122,0.827076725252398,0.7308
1989-03-01,9.16434196525405,9.12001544627937,9.07978198453884,9.05989928811084,9.01421364848537,8.90236529461153,8.90581622056504,-0.24462454509897,1.34397805753148,0.7308
1989-04-01,9.56039924728995,9.42811757340491,9.32247374890941,9.24390720408904,9.142148285974,9.00961113789527,8.95718731530661,-0.263611017641063,2.56485401926113,0.7308
1989-05-01,9.3481229622923,9.2123602967437,9.13486155156165,9.07814480947275,8.99808318273565,8.8853403594573,8.85270825513638,-0.0741041149450887,1.83890317468521,0.7308
1989-06-01,8.94849863553509,8.79952401927427,8.7704158223935,8.76735128467454,8.75729993217191,8.71556587346191,8.71776650270801,0.496089278507186,-0.137612316751807,0.7308
1989-07-01,8.43439320080541,8.21170413597559,8.20985371466777,8.22625808166977,8.2340946515365,8.20479513785918,8.22928811601838,0.950879025974545,-1.07911130656489,0.7308
1989-08-01,7.88232469075635,7.69042115705605,7.7820118911252,7.88755304046025,8.0010925140873,8.0734683291221,8.16365742173872,1.61616746412326,-3.99614892724045,0.7308
1989-09-01,8.140113809312,7.96694180996409,7.97979394941331,8.01562821836804,8.05712435930691,8.07973142446152,8.10663457072931,1.00315636500831,-1.76464964735994,0.7308
1989-10-01,8.19585660101625,8.07555989179345,8.09682918843955,8.1230282381272,8.1424948457971,8.13247191045465,8.16422495321572,0.626388371884851,-1.0668792584163,0.7308
1989-11-01,7.98448403071781,7.86490374438067,7.92179297740586,7.97101459583748,8.00809837462305,8.00108404565819,8.06124883933981,0.758690927337543,-1.68877988244629,0.7308
1989-12-01,7.75117031119181,7.68446599803029,7.75273175654962,7.80809729044848,7.85616766695067,7.87498924816057,7.93473992546371,0.640554217893286,-1.83358382890623,0.7308
1990-01-01,7.7433509012831,7.6655910142503,7.7292139830324,7.77355235878255,7.80189915789535,7.8183733467501,7.8688413331879,0.593194678794869,-1.54579786563456,0.7308
1990-02-01,7.92798595232714,8.00390619764229,8.0787673620889,8.12480374214862,8.16466512174991,8.19287212268376,8.2424634169115,0.00877329268251049,-1.09893758267293,0.7308
1990-03-01,8.09112777651121,8.28250220814842,8.35607261482226,8.38933265785605,8.41440060738284,8.43390474789279,8.47392748902384,-0.576549993197599,-0.236765713563022,0.7308
1990-04-01,8.28551470157186,8.49195815660436,8.52248699667386,8.51855592327559,8.50741975819314,8.49568933716873,8.5032463668956,-0.928444205735122,0.990431313100012,0.7308
1990-05-01,8.3357184130603,8.62541391293025,8.6708260119391,8.68149187467335,8.68667208196405,8.69003112985525,8.70606656074424,-1.1577420798015,0.896367224606368,0.7308
1990-06-01,8.2698457416795,8.54169990951809,8.62266300911227,8.65776299082668,8.67840578256991,8.67949183244727,8.72650051917543,-0.960138968181839,0.227648978896598,0.7308
1990-07-01,8.02637215941724,8.26417057543228,8.35114519643043,8.39799291030481,8.4333393225929,8.4404485170511,8.49702483502302,-0.726334985595133,-0.258495762655787,0.7308
1990-08-01,7.89572450746024,8.12640302105657,8.26233021671933,8.35620058106462,8.448348984775,8.51049876642214,8.60201931977287,-0.270462792743415,-1.92192785312875,0.7308
1990-09-01,7.76273188110761,8.1150184182417,8.36673055926691,8.55463760143778,8.75346925292435,8.92002021212461,9.08596214224608,0.0412625141821762,-4.62548181703481,0.7308
1990-10-01,7.78574791434921,8.16571429747405,8.46633906791605,8.69817131298137,8.94066228326842,9.126873219149,9.334713780598,0.230839415887384,-5.75714401458663,0.7308
1990-11-01,7.603112330631,7.97206082126405,8.26818416738254,8.50104357778236,8.74944414410259,8.94951743896036,9.15255799161825,0.32366997776431,-5.9319202472041,0.7308
1990-12-01,7.3352849150644,7.67614202852145,7.95359624558535,8.17502483957655,8.41638095240425,8.62263462734165,8.80974460164987,0.395780210787498,-5.80847200045932,0.7308
1991-01-01,7.1013533299344,7.4298200542492,7.69542779716235,7.90596932629045,8.1334068859928,8.32411488427985,8.50413557129446,0.341625483791012,-5.46099528260042,0.7308
1991-02-01,6.77679787972829,7.31566353501948,7.68351378643009,7.94864341474676,8.21008714880152,8.39523090609071,8.64701432864069,-0.2705912248938,-5.9238432681578,0.7308
1991-03-01,6.42152898741605,7.05228338702032,7.45161483531879,7.72574319251432,7.99445201694263,8.19753207468816,8.46002093656125,-0.564234458868887,-5.95233815832841,0.7308
1991-04-01,6.5308447603105,7.33912733728925,7.7624963195798,8.00725928300105,8.22673559819365,8.41496307166795,8.66610406514793,-1.55871836103638,-4.4236964575012,0.7308
1991-05-01,6.35394800771641,7.22516122912241,7.66818729344627,7.93482640284096,8.18168316060591,8.36637185509095,8.64007997024067,-1.68526170043399,-4.70494956766655,0.7308
1991-06-01,6.19802277317123,7.14923200443014,7.65920982571945,7.97796591647405,8.26104866020095,8.43553988172786,8.76994206801379,-1.77021685221487,-5.53042958378722,0.7308
1991-07-01,6.42105172223085,7.3957368543179,7.8833029662045,8.18003141510055,8.4403903188483,8.6049618749058,8.91802309520109,-2.02540261734792,-4.79423168341732,0.7308
1991-08-01,6.32468815744073,7.33628519203045,7.86545694258345,8.16048055922068,8.39156581054227,8.53535115034,8.86717254207054,-2.29554589270279,-4.44836057973029,0.7308
1991-09-01,5.86915580281955,6.795646858589,7.398333298736,7.786382696089,8.11472190416823,8.30015531944473,8.71242692024295,-1.28429442637196,-7.37743660267096,0.7308
1991-10-01,5.66152650790185,6.5535517533379,7.14873265130815,7.5404066666352,7.881275584462,8.09180544600875,8.49723527836991,-1.04428032837296,-7.79979227208678,0.7308
1991-11-01,5.40757317284848,6.2849383244199,6.90484013924462,7.3411512455591,7.75936058649605,8.07553306021157,8.49090879792787,-0.410960488935749,-9.83323355789311,0.7308
1991-12-01,5.03581623258079,6.00676341233658,6.72339221724316,7.24377353468358,7.75261387335226,8.1310090780731,8.61979390226537,-0.148243536437824,-12.0461880086456,0.7308
1992-01-01,4.5164793279749,5.53010867085143,6.31083564167657,6.90047574309009,7.5022368916571,7.97449889367505,8.50682701813837,0.347098617208832,-14.368412898991,0.7308
1992-02-01,4.32362702190952,5.54754649927962,6.3974807108351,6.97168813952286,7.47589618325443,7.77449534346948,8.36534836773465,-1.19305726438005,-11.6703009848699,0.7308
1992-03-01,4.45184770615774,5.84659015483121,6.72774140917395,7.26939818670195,7.69700287654453,7.9339260690979,8.52626499600694,-2.33991287381359,-9.63881365986941,0.7308
1992-04-01,4.83362494589264,6.2908341311795,7.06368165297677,7.47218965692632,7.76165121007482,7.95464090895605,8.4272942687137,-3.50215140377968,-5.80789661464162,0.7308
1992-05-01,4.46806391266229,6.00136469341567,6.89374308704271,7.39846320574548,7.76224718720086,7.96213178079962,8.53999884404862,-3.28302899481528,-7.86603503230348,0.7308
1992-06-01,4.31574906610095,5.84444349954785,6.75671892268175,7.28813873139605,7.68773042067175,7.9198201080076,8.51426951032091,-3.01309017748515,-8.80590238081061,0.7308
1992-07-01,4.28072041285827,5.64805315274114,6.53614540150504,7.10647239573114,7.59640101708159,7.93596116718127,8.52187736426174,-1.75319554788918,-11.3065758960133,0.7308
1992-08-01,3.71412228911641,4.9728505176395,5.92380695285209,6.62895354450959,7.33453679046077,7.88027338317418,8.52713602761496,0.145630257190966,-16.8207797024912,0.7308
1992-09-01,3.58168098517709,4.79393249710186,5.71699298370686,6.40725946998324,7.10641676284881,7.66419593193343,8.28815356373632,0.296061349250042,-16.7350231354707,0.7308
1992-10-01,3.311577253076,4.51604990455167,5.47204686702462,6.21764748835824,7.01274378762981,7.69546184402,8.33445693848748,1.02618536177881,-19.1854473108622,0.7308
1992-11-01,3.46090820886909,4.74825849322386,5.7136340302241,6.41983858692395,7.1322174342789,7.74204633285719,8.37499614219782,0.183465730415295,-17.2375034988018,0.7308
1992-12-01,3.83794155788553,5.271904131449,6.19661183615805,6.76770700455063,7.26386280727426,7.67200463912147,8.25113129193664,-1.85932864828281,-11.6983497740036,0.7308
1993-01-01,3.89825443025089,5.32524112251889,6.19652633023374,6.71154737697416,7.14594299480168,7.49750670988405,8.03570245161784,-2.2988346116806,-9.92784038499313,0.7308
1993-02-01,3.65327659194767,5.01694839636945,5.94025669597861,6.51399036833417,7.01127593631567,7.41910463691994,8.0012738907073,-1.55212295744461,-12.0503767513915,0.7308
1993-03-01,3.48932283521026,4.64308195878,5.51442282783495,6.11551974796842,6.68242461785521,7.17586291391421,7.73698163620485,-0.23531651369361,-14.1663848840455,0.7308
1993-04-01,3.42091687366817,4.45072483828083,5.29068689909443,5.88368434512504,6.44756642259952,6.93939665853839,7.48658960220677,0.242374318532534,-14.4352509437067,0.7308
1993-05-01,3.31781484000747,4.35338406346884,5.21709262099521,5.83587892077137,6.43086389779689,6.95405249911837,7.51831420179477,0.452088075126758,-15.290933479104,0.7308
1993-06-01,3.4112327826927,4.4362476366947,5.2461585854636,5.83820795040525,6.43153793219655,6.9804571353366,7.49995515573678,0.448709696766083,-14.8965336026161,0.7308
1993-07-01,3.62505003826932,4.57125810125332,5.23621167881177,5.72598847799632,6.24928825103373,6.78772406671082,7.18980054752599,0.218691373332437,-12.6593271733751,0.7308
1993-08-01,3.56608658042671,4.47042735797124,5.10903454995129,5.57426966877652,6.06548407469948,6.57086133550633,6.95677777364705,0.157827333291612,-11.9479339579973,0.7308
1993-09-01,3.51112643818062,4.40362766378633,5.05834033581281,5.52003040014062,5.97375476634205,6.38955742953324,6.80473083037162,-0.085808923499517,-11.1628598122954,0.7308
1993-10-01,3.41689803861276,4.18401692496767,4.754980384745,5.18672943435071,5.65452948848719,6.14041977836614,6.48747261566268,0.511788819265309,-11.5093902993667,0.7308
1993-11-01,3.44423126081753,4.18054375633247,4.72825707297884,5.14593655106995,5.60535553042647,6.09350777976389,6.42252589851663,0.57448956659039,-11.3087850685469,0.7308
1993-12-01,3.62999781763335,4.5118794693833,5.109054360427,5.5355537136281,5.9791235139335,6.4234066217921,6.78597589844717,-0.132366760906307,-10.5987010668029,0.7308
1994-01-01,3.65904516063123,4.56363446933664,5.15786426913323,5.57538229433095,6.00376609836332,6.42501731130332,6.78653485328325,-0.345135241938911,-10.1029853802223,0.7308
1994-02-01,3.585670689288,4.49823383018489,5.09957125551784,5.52612788693642,5.97061535016768,6.41749052053358,6.78030750413993,-0.252456891750923,-10.5064403925185,0.7308
1994-03-01,3.91288227312042,4.83003778695889,5.40197825460189,5.796928065275,6.20058405750142,6.59907061753721,6.94329938845702,-0.587255282272932,-9.31579065052569,0.7308
1994-04-01,4.39926515112039,5.39995545723904,5.96417622658052,6.33929958705117,6.70034948164852,7.02308833166817,7.37008614333938,-1.27664402696395,-7.82186725375522,0.7308
1994-05-01,4.84030214695963,5.98078099720289,6.50967488376721,6.83615060889853,7.15130135477784,7.4314998331999,7.7425555653629,-2.23548237808012,-5.78921491035338,0.7308
1994-06-01,5.28672470939281,6.29983840092705,6.73986151540567,7.01691113618662,7.29805487708048,7.55718251110762,7.81103777209925,-2.00961223768992,-4.91097747526138,0.7308
1994-07-01,5.23512931240886,6.23497871571682,6.64555656730905,6.90743248648914,7.21367396070632,7.55213909139618,7.76434950736133,-1.77189928520023,-5.36829890309049,0.7308
1994-08-01,5.44985093274142,6.41216424447437,6.84690468553505,7.12882511227605,7.41140284117684,7.66817718076774,7.92444539611748,-1.78443605628248,-5.16213173337777,0.7308
1994-09-01,5.5203938263447,6.42877401376935,6.8171389530723,7.06886241367583,7.32926863753448,7.58838197305426,7.80727589152659,-1.71741908890723,-4.64088669246736,0.7308
1994-10-01,5.70022863479457,6.62517924235971,7.02069193270843,7.27647893377719,7.55686822818038,7.85445207903148,8.06857162907512,-1.63659284189853,-5.07074462082619,0.7308
1994-11-01,6.05091378358647,6.97230188471626,7.32976769669553,7.54769602461968,7.7923438843981,8.0621932613719,8.24530429045002,-1.90028507106602,-3.97862029850465,0.7308
1994-12-01,6.46910717398695,7.33860617411,7.6262506998207,7.78677759883385,7.9447211457346,8.1061636633007,8.25462818355378,-2.33945876503013,-1.75298742120989,0.7308
1995-01-01,7.14370476190476,7.60030952380952,7.6827,7.72289047619048,7.76481428571429,7.82194761904762,7.85123879612918,-1.55384643396367,0.481751710642498,0.7308
1995-02-01,7.01295,7.553225,7.6677,7.71928,7.76524,7.813015,7.86307916665333,-1.87084164115414,0.584224771988738,0.7308
1995-03-01,6.62486666666667,7.1581,7.27616111111111,7.35483888888889,7.4659,7.60451111111111,7.64966094295913,-1.39180132816106,-0.908914629174245,0.7308
1995-04-01,6.39218871516241,6.81338541151759,6.96503964806573,7.08547870264064,7.25520114302677,7.47047627715168,7.53771741023437,-0.462504687710258,-3.06370343008746,0.7308
1995-05-01,6.22160557041432,6.60560636476763,6.77500397162742,6.91024531534458,7.11884590023358,7.41991119366063,7.48125334099972,0.031220775115543,-4.3784541791608,0.7308
1995-06-01,5.94870384756095,6.18633537420018,6.34201858076791,6.48027329169077,6.68236634808804,6.97120881552777,7.03521400355526,0.609538773175567,-4.86797473193685,0.7308
1995-07-01,5.62894906930455,5.73216628851736,5.88797384817918,6.04625926852609,6.26750951895127,6.56464970246336,6.64242816670916,1.30572292450716,-5.9216233060627,0.7308
1995-08-01,5.63488354579765,5.8239811085731,5.98790935007645,6.146759921322,6.3773696314802,6.7003325231809,6.77241497403944,1.02662939577195,-5.8237065220615,0.7308
1995-09-01,5.74155791877191,6.03515903322739,6.21687223005913,6.36806846038217,6.58078816929904,6.881698626592,6.95935098580201,0.474080271495575,-5.06574845965176,0.7308
1995-10-01,5.6242816333585,5.8253059125158,5.9686765394626,6.1036366891218,6.3069662910752,6.6039656503022,6.65958883274235,0.770577649843666,-4.99300066132026,0.7308
1995-11-01,5.58215181460919,5.70899560335952,5.8180369667429,5.9316242692359,6.1108246488739,6.38211950193462,6.41933474555034,0.889745091093038,-4.53550685874219,0.7308
1995-12-01,5.41876093210743,5.51404760793476,5.66657120134629,5.8114667568889,6.00235397541971,6.25115543419133,6.33248135330777,1.11511735064564,-5.22401845663375,0.7308
1996-01-01,5.28824741463805,5.344595532292,5.481114612363,5.61759521601085,5.80176829170515,6.0470312014047,6.11858932670638,1.22372326586245,-5.14064478084642,0.7308
1996-02-01,5.06496304607324,5.16236532876771,5.351857221712,5.53177723563833,5.76304516071138,6.0471675094449,6.15606549298095,1.40622955850597,-6.37886943426874,0.7308
1996-03-01,4.9202694724894,5.1107526698336,5.3813712414212,5.6309620481278,5.9420928049894,6.29856699472805,6.46219729081798,1.61463725776935,-8.31797290347371,0.7308
1996-04-01,5.37095735811243,5.75199706447276,5.96232380823886,6.14635021689338,6.40553019696443,6.73206348072029,6.83410040403923,0.391900161392084,-5.75362130958658,0.7308
1996-05-01,5.56553355869323,6.068168282019,6.26467603860618,6.42024808012268,6.64957434060014,6.95065623533077,7.03319587003407,-0.344782340061435,-4.38879013348315,0.7308
1996-06-01,5.65260865271432,6.22290486569427,6.43944660550132,6.59844777665555,6.81779336546509,7.08605441920609,7.18621305685884,-0.70937265076821,-3.93428895022893,0.7308
1996-07-01,5.82401080736305,6.4339603649163,6.6272938138506,6.7617040413662,6.9481573258234,7.17565417059085,7.26091234403668,-1.13278560975443,-2.80922058437818,0.7308
1996-08-01,5.86040013492795,6.38768991407718,6.56159173898405,6.68857405992264,6.86935746387514,7.09593217811695,7.17099665533335,-0.829332310198384,-2.94344036476861,0.7308
1996-09-01,5.64057231233829,6.13563579881905,6.31781010732924,6.44842144228129,6.6417822021359,6.91113300593495,6.98058063481738,-0.555364420369645,-3.55690021516551,0.7308
1996-10-01,5.83035292573955,6.33295984928695,6.53584995453495,6.68601523754915,6.8712725297587,7.08839760735295,7.19163121969567,-0.656325803195423,-3.44387857322277,0.7308
1996-11-01,5.58070478652641,6.01325370896327,6.22583780241682,6.38033571577109,6.57759632134932,6.83550078908386,6.93581704686224,-0.225029855964291,-4.23033351776521,0.7308
1996-12-01,5.45030597340563,5.75889395019321,5.92925295958758,6.06322608273053,6.25240479190153,6.52571292943984,6.59514095798937,0.234572488102068,-4.36707809409379,0.7308
1997-01-01,5.50224837154076,5.84855122953771,6.01307874976486,6.14214075240071,6.32990344559191,6.59537177676433,6.6611285432133,0.0389396197694259,-4.0484119030181,0.7308
1997-02-01,5.64781383036752,6.09699375209405,6.28068406736048,6.40585217402924,6.5869271498389,6.85532309543667,6.92266797008254,-0.41251554022782,-3.60156223423038,0.7308
1997-03-01,5.55064406982367,5.96867087055278,6.14557209362256,6.2685261194315,6.44830345747244,6.72070153722511,6.78341580332067,-0.285096456817716,-3.6954454296509,0.7308
1997-04-01,5.82346148955005,6.3050424237533,6.47576322216435,6.58192540975935,6.74118564261275,6.98903342761665,7.04404322306785,-0.711943183964089,-2.85432310887252,0.7308
1997-05-01,6.01193504784891,6.53676963351805,6.68260948003323,6.77373011823455,6.92236759129427,7.14193766063414,7.18513107492685,-1.0351808623604,-2.08516819585786,0.7308
1997-06-01,5.87495769673562,6.34572703193009,6.48759404634981,6.58451538344862,6.73809075294038,6.95658663658067,7.0034759250734,-0.78008799310253,-2.40965158715467,0.7308
1997-07-01,5.73547963868848,6.16275796161143,6.29589894531957,6.38924714387414,6.54700076541433,6.78962337722381,6.82506532205637,-0.54782507158398,-2.70999326034292,0.7308
1997-08-01,5.62463096656877,5.92788120067895,6.04708122791432,6.13426528915036,6.27562801889041,6.50099585002764,6.53415578504708,-0.127785862637764,-2.8794534078758,0.7308
1997-09-01,5.6816321211309,5.98578948938614,6.12195785684519,6.22562202153348,6.379295096534,6.59833128170457,6.65071755753705,-0.0568954083838721,-3.21777002204608,0.7308
1997-10-01,5.63405269404195,5.92275959362648,6.043012118378,6.15001542404881,6.30662307586286,6.50260449264086,6.55790060045095,-0.028158848726871,-3.11588983522767,0.7308
1997-11-01,5.58334309084995,5.79525377528018,5.89149039448273,5.98827506818277,6.13413080333636,6.32159561706114,6.36483558187868,0.210503234114653,-3.07362391493067,0.7308
1997-12-01,5.59691869045089,5.72080323421078,5.7738145195695,5.83043113621572,5.94226925122261,6.13067928591189,6.13299217824636,0.359825724393288,-2.50920560975983,0.7308
1998-01-01,5.62809145499232,5.69085733808782,5.71857347532018,5.75744322903727,5.84299748570554,5.9950504899735,5.98740942261359,0.409384575592373,-1.99556591007627,0.7308
1998-02-01,5.33576198699855,5.33265410155715,5.39391685336995,5.48240676088375,5.62561838698245,5.8211296590291,5.84844969877941,1.09306428238593,-3.8029495202586,0.7308
1998-03-01,5.38927658251732,5.39479898644347,5.454587798083,5.54367576518768,5.69305728800453,5.90087340765142,5.92451211334798,1.10049029263382,-3.89360866374507,0.7308
1998-04-01,5.476379700177,5.53871900495041,5.58191191790445,5.64099131360782,5.75748279829336,5.94799233972595,5.94899723827846,0.640760933411867,-2.8171934190002,0.7308
1998-05-01,5.4674092227811,5.54281078826876,5.56956421007857,5.62734731211329,5.74812133045748,5.93032904906843,5.92638971810169,0.570031592799305,-2.6367893757148,0.7308
1998-06-01,5.4976600068302,5.57013443176855,5.59757280739245,5.6547726939268,5.77068911066295,5.93978132928515,5.93948602101831,0.54033193216847,-2.52281633543785,0.7308
1998-07-01,5.47595175351286,5.47633565298473,5.49422963374795,5.53602565983659,5.60622231815295,5.70570931651791,5.71164776637037,0.525113862462162,-1.7895773539492,0.7308
1998-08-01,5.39742383463182,5.43946721252409,5.44003886113782,5.4688672434365,5.5558104039655,5.70903407716195,5.68511567342786,0.464737323890943,-1.8515500848101,0.7308
1998-09-01,5.25608893095486,5.26589775212529,5.27544385197238,5.31601796033457,5.41766101633762,5.59238166063729,5.57420221094278,0.723458405220035,-2.44052069111079,0.7308
1998-10-01,4.85196641774291,4.67595577573029,4.68649240263443,4.78828818662429,4.99865828522338,5.31162802015529,5.30004362044141,2.27397087032999,-5.78601205715732,0.7308
1998-11-01,4.32809370152643,4.23481535174214,4.33327413326662,4.52232708280495,4.84784412599238,5.28083510332157,5.32553443564566,2.77642906077162,-8.61256826609538,0.7308
1998-12-01,4.65583928139911,4.62635791476732,4.70422211351511,4.83861237754511,5.07475460870579,5.41599523402689,5.43994007754041,1.90280192888926,-6.24653969765439,0.7308
1999-01-01,4.6175158383625,4.53172447953164,4.57963456576582,4.70091118878918,4.93479538561673,5.28761847623968,5.28968938455293,2.11003247225161,-6.24852401908894,0.7308
1999-02-01,4.64462220244821,4.63917422664684,4.68360914051479,4.81540387873053,5.07478073909763,5.42471433899921,5.43272105186366,1.86470873702872,-6.18560201574857,0.7308
1999-03-01,4.80562655251495,4.91692797040947,4.9850000212381,5.10717402632511,5.33796249780505,5.64268414536847,5.66346672382593,1.17930692877748,-5.14389054872091,0.7308
1999-04-01,4.90323224884443,5.11503991985391,5.21748734946657,5.34817122878274,5.57602753228217,5.86528946912087,5.90689078366793,0.7514368634216,-4.84517445739301,0.7308
1999-05-01,4.80804464113543,5.01061732876119,5.10236130248509,5.2421391718009,5.49625679798771,5.82045836959652,5.8545283082376,0.957756659389437,-5.37638953617546,0.7308
1999-06-01,4.99437949546295,5.32657136829221,5.46667973931895,5.59996073206479,5.81320634755205,6.07739923582616,6.13921317244906,0.171299629913536,-4.24592953917054,0.7308
1999-07-01,5.28274906195914,5.71942784534977,5.86386550293186,5.97907975616291,6.15632048627209,6.35812973120982,6.42499646216868,-0.549996759882516,-2.88808717050685,0.7308
1999-08-01,5.24708657557958,5.60331487467253,5.73655486963016,5.87349059217568,6.08200177601142,6.29366299294737,6.36981155237045,-0.0447061011696891,-3.76635065061769,0.7308
1999-09-01,5.39922744346145,5.75645727620023,5.91419201231182,6.06486246248159,6.26376140073768,6.43400725381204,6.53940644100346,-0.113812331424584,-3.69991948336745,0.7308
1999-10-01,5.43164972056395,5.70770374759824,5.85797186684443,6.04115109374929,6.29714736672324,6.51915570936,6.63094219435363,0.585812050250004,-5.21063176006296,0.7308
1999-11-01,5.5853419306318,5.9121977836734,6.06941468592635,6.2529065000334,6.4945208065691,6.6823560371379,6.80467932369806,0.262547411222165,-4.67535122028719,0.7308
