TIME_PERIOD,Y3M,Y6M,Y9M,Y1Y,Y2Y,Y3Y,Y4Y,Y5Y,Y6Y,Y7Y,Y8Y,Y10Y
2011-08-01,1.148302662692118,1.174442513917009,1.2102120580283842,1.2540588981750183,1.4851224473298212,1.7611272841305676,2.0437471399988545,2.3118539201883435,2.554966060411239,2.7690260366939805,2.953706908517925,3.2427572131655142
2011-09-01,0.7337015222566616,0.7213360278507848,0.7251058553332616,0.7426620530230319,0.9126221400859696,1.1745543186854206,1.4687995968172598,1.7612685921297693,2.0337825111830004,2.277869887547688,2.4908145221967164,2.827186156226723
2011-10-01,0.3919328182899601,0.4113270634448065,0.44114182345601255,0.4797610789728393,0.6961101854558606,0.965250983974704,1.2467623016243012,1.5179804443824372,1.7672625521861045,1.9896537396455551,2.1841255225949876,2.495057633083094
2011-11-01,0.3553603141352109,0.41354036041277065,0.47605795332648415,0.5421690347907158,0.8301856399946904,1.1333170171898233,1.4308934281983943,1.7106775750352265,1.9660836166188447,2.194242312077502,2.394664035734155,2.7170373375118504
2011-12-01,0.31797670648970355,0.3851753913824478,0.45737433670434124,0.5336198032823934,0.8635379651855888,1.205804774777838,1.5363135850236262,1.841786961333199,2.1158603163673115,2.356480067995393,2.56418742493604,2.8896782924468134
2012-01-01,0.05090976509839266,0.0894256118688513,0.143826884189146,0.21103573504298495,0.5604395585566961,0.960729393500686,1.3507228786146332,1.7020953498729914,2.004593301955165,2.257467404102188,2.4645810110520494,2.764933825525269
2012-02-01,0.07356264278088508,0.0954469074799356,0.13302810527802944,0.18364986455950827,0.47446751220071187,0.8346763560150261,1.204117331884091,1.551329958111581,1.861712344562467,2.130311936318794,2.357473295941667,2.7008569865762877
2012-03-01,0.13683949552752359,0.13923518374381208,0.15817817424538338,0.19126186960091568,0.4254745157976054,0.7515464749539661,1.1056403674149693,1.4507114686825258,1.7669403797852243,2.045320867166765,2.2834098537746295,2.646085748707762
2012-04-01,0.06482439481214991,0.08103549981559065,0.11030538419457714,0.15082862717553408,0.3953407454191593,0.7162730898909471,1.0622108760906288,1.4017911253828925,1.7170796443189789,1.998971257078503,2.244021403208413,2.6258669961750405
2012-05-01,0.05725934345176798,0.07264994610614062,0.09996788906242264,0.1376611445743452,0.3659604524851727,0.6690855597890297,1.0001695556572698,1.3294817505224807,1.6391502914362304,1.9193785895349063,2.16575307871724,2.5553861038722525
2012-06-01,0.056416564332642076,0.049891764219760264,0.057286032592267416,0.07680153080152173,0.24590470265062123,0.5045945095332586,0.8001195322380062,1.0995237050514437,1.3832754658347424,1.6407961068191605,1.8673459977390012,2.2255707996300758
2012-07-01,0.05095077515802324,0.04589701167171294,0.054229202583222724,0.07418159376247117,0.2406825816703548,0.49137639106208003,0.7754430417791337,1.0615645095329067,1.331510618270578,1.5756764923077706,1.7900047684194789,2.1287417607648287
2012-08-01,0.021473362051726425,-0.01677725099757347,-0.038146066771970355,-0.044657374641316534,0.043720212817215616,0.2511471034127803,0.5165555467966554,0.8008690489230035,1.0800696198521005,1.3403048226985101,1.5744588257199574,1.9561919951777673
2012-09-01,0.027829892076809283,-0.0206731356286842,-0.05089559237751281,-0.06500629294446428,0.0030442430262232613,0.20152716362780018,0.4647288563061994,0.7504650213844333,1.032694414551238,1.2962966828633309,1.5334061656986182,1.9184388801007657
2012-10-01,0.018370956963563022,-0.005643201620269956,-0.016391916841186367,-0.015294475674187947,0.08304700104228768,0.2841696765225924,0.5405241791630717,0.819562381523151,1.0996264005187681,1.366887357575993,1.6130764591969708,2.027377383930834
2012-11-01,0.01589505650920172,-0.0027199662682054174,-0.009542802175629549,-0.005792236372939365,0.09375297831575767,0.2870580764771669,0.5320489900423189,0.799393321615649,1.0691667186211002,1.328328282660838,1.5688172523795674,1.9782336152502658
2012-12-01,0.02432056509900056,-0.005545214415644609,-0.022851042135727553,-0.02885811882974112,0.03813249974842328,0.2075987072852403,0.4356083942884212,0.6913250229680376,0.9536125611005026,1.208458994219439,1.4470294326373647,1.8574747568693581
2013-01-01,0.04866283779217816,0.0072373096248454635,-0.020675167004109048,-0.03640499056572586,-0.000689864883028642,0.14722290947762412,0.3607960768621023,0.6072484851087312,0.86399783180668,1.1159609193413416,1.3535132526482252,1.7653600043405384
2013-02-01,0.04408276508392373,0.03952583080806712,0.04393146779757956,0.056400299804262755,0.17115696480122955,0.35854611582959756,0.5865049419217737,0.8322292008336969,1.0798750329012543,1.3187896918172661,1.542154672710037,1.928165702457322
2013-03-01,0.03674648834152749,0.042583508538409816,0.05583488999166999,0.07578260823420323,0.2098458551260122,0.4052884728887175,0.6354572165292834,0.8809319718067069,1.127859205998504,1.3666392210646348,1.5908956044066334,1.9817913119650084
2013-04-01,0.042113306088948095,0.0250196643206544,0.01744933324454754,0.018534901861591315,0.09407650790539171,0.25263335389538205,0.46168890807548324,0.697356631780132,0.942401931955291,1.1846847391417097,1.4159371248329808,1.8261150143667038
2013-05-01,0.03442292141290464,0.017418975865127806,0.008669937742000776,0.007473600219523177,0.06567560841772892,0.19911350192801258,0.3804453368474553,0.5891040256859507,0.8098463130979235,1.0315902052537846,1.246485961218293,1.6362067131121636
2013-06-01,0.024840925403070924,0.007128775979494641,-0.00164312908753255,-0.0022686207043068228,0.062597444431872,0.2067734237931856,0.40011962894977615,0.62031398593417,0.8510975459946098,1.0808856496171035,1.3016717796777444,1.6971157607434606
2013-07-01,0.03355161593160322,0.04945644847165669,0.07133296750160556,0.09859408536573308,0.25109234503493183,0.4522276427911243,0.6800695937788408,0.9185855540494352,1.1563022875544702,1.385247263831174,1.6001138438710143,1.9759221939098341
2013-08-01,0.019772338143238744,0.018654122716070892,0.026303781678750804,0.04183249131971939,0.16717178059085597,0.362862075931314,0.5972361954135053,0.8477993926015936,1.0989584559063688,1.3402700524059257,1.5650950442777067,1.951821940846985
